id,value
938495,495
938496,496
938497,497
938498,498
938499,499
938500,500
938501,501
938502,502
938503,503
938504,504
938505,505
938506,506
938507,507
938508,508
938509,509
938510,510
938511,511
938512,512
938513,513
938514,514
938515,515
938516,516
938517,517
938518,518
938519,519
938520,520
938521,521
938522,522
938523,523
938524,524
938525,525
938526,526
938527,527
938528,528
938529,529
938530,530
938531,531
938532,532
938533,533
938534,534
938535,535
938536,536
938537,537
938538,538
938539,539
938540,540
938541,541
938542,542
938543,543
938544,544
938545,545
938546,546
938547,547
938548,548
938549,549
938550,550
938551,551
938552,552
938553,553
938554,554
938555,555
938556,556
938557,557
938558,558
938559,559
938560,560
938561,561
938562,562
938563,563
938564,564
938565,565
938566,566
938567,567
938568,568
938569,569
938570,570
938571,571
938572,572
938573,573
938574,574
938575,575
938576,576
938577,577
938578,578
938579,579
938580,580
938581,581
938582,582
938583,583
938584,584
938585,585
938586,586
938587,587
938588,588
938589,589
938590,590
938591,591
938592,592
938593,593
938594,594
938595,595
938596,596
938597,597
938598,598
938599,599
938600,600
938601,601
938602,602
938603,603
938604,604
938605,605
938606,606
938607,607
938608,608
938609,609
938610,610
938611,611
938612,612
938613,613
938614,614
938615,615
938616,616
938617,617
938618,618
938619,619
938620,620
938621,621
938622,622
938623,623
938624,624
938625,625
938626,626
938627,627
938628,628
938629,629
938630,630
938631,631
938632,632
938633,633
938634,634
938635,635
938636,636
938637,637
938638,638
938639,639
938640,640
938641,641
938642,642
938643,643
938644,644
938645,645
938646,646
938647,647
938648,648
938649,649
938650,650
938651,651
938652,652
938653,653
938654,654
938655,655
938656,656
938657,657
938658,658
938659,659
938660,660
938661,661
938662,662
938663,663
938664,664
938665,665
938666,666
938667,667
938668,668
938669,669
938670,670
938671,671
938672,672
938673,673
938674,674
938675,675
938676,676
938677,677
938678,678
938679,679
938680,680
938681,681
938682,682
938683,683
938684,684
938685,685
938686,686
938687,687
938688,688
938689,689
938690,690
938691,691
938692,692
938693,693
938694,694
938695,695
938696,696
938697,697
938698,698
938699,699
938700,700
938701,701
938702,702
938703,703
938704,704
938705,705
938706,706
938707,707
938708,708
938709,709
938710,710
938711,711
938712,712
938713,713
938714,714
938715,715
938716,716
938717,717
938718,718
938719,719
938720,720
938721,721
938722,722
938723,723
938724,724
938725,725
938726,726
938727,727
938728,728
938729,729
938730,730
938731,731
938732,732
938733,733
938734,734
938735,735
938736,736
938737,737
938738,738
938739,739
938740,740
938741,741
938742,742
938743,743
938744,744
938745,745
938746,746
938747,747
938748,748
938749,749
938750,750
938751,751
938752,752
938753,753
938754,754
938755,755
938756,756
938757,757
938758,758
938759,759
938760,760
938761,761
938762,762
938763,763
938764,764
938765,765
938766,766
938767,767
938768,768
938769,769
938770,770
938771,771
938772,772
938773,773
938774,774
938775,775
938776,776
938777,777
938778,778
938779,779
938780,780
938781,781
938782,782
938783,783
938784,784
938785,785
938786,786
938787,787
938788,788
938789,789
938790,790
938791,791
938792,792
938793,793
938794,794
938795,795
938796,796
938797,797
938798,798
938799,799
938800,800
938801,801
938802,802
938803,803
938804,804
938805,805
938806,806
938807,807
938808,808
938809,809
938810,810
938811,811
938812,812
938813,813
938814,814
938815,815
938816,816
938817,817
938818,818
938819,819
938820,820
938821,821
938822,822
938823,823
938824,824
938825,825
938826,826
938827,827
938828,828
938829,829
938830,830
938831,831
938832,832
938833,833
938834,834
938835,835
938836,836
938837,837
938838,838
938839,839
938840,840
938841,841
938842,842
938843,843
938844,844
938845,845
938846,846
938847,847
938848,848
938849,849
938850,850
938851,851
938852,852
938853,853
938854,854
938855,855
938856,856
938857,857
938858,858
938859,859
938860,860
938861,861
938862,862
938863,863
938864,864
938865,865
938866,866
938867,867
938868,868
938869,869
938870,870
938871,871
938872,872
938873,873
938874,874
938875,875
938876,876
938877,877
938878,878
938879,879
938880,880
938881,881
938882,882
938883,883
938884,884
938885,885
938886,886
938887,887
938888,888
938889,889
938890,890
938891,891
938892,892
938893,893
938894,894
938895,895
938896,896
938897,897
938898,898
938899,899
938900,900
938901,901
938902,902
938903,903
938904,904
938905,905
938906,906
938907,907
938908,908
938909,909
938910,910
938911,911
938912,912
938913,913
938914,914
938915,915
938916,916
938917,917
938918,918
938919,919
938920,920
938921,921
938922,922
938923,923
938924,924
938925,925
938926,926
938927,927
938928,928
938929,929
938930,930
938931,931
938932,932
938933,933
938934,934
938935,935
938936,936
938937,937
938938,938
938939,939
938940,940
938941,941
938942,942
938943,943
938944,944
938945,945
938946,946
938947,947
938948,948
938949,949
938950,950
938951,951
938952,952
938953,953
938954,954
938955,955
938956,956
938957,957
938958,958
938959,959
938960,960
938961,961
938962,962
938963,963
938964,964
938965,965
938966,966
938967,967
938968,968
938969,969
938970,970
938971,971
938972,972
938973,973
938974,974
938975,975
938976,976
938977,977
938978,978
938979,979
938980,980
938981,981
938982,982
938983,983
938984,984
938985,985
938986,986
938987,987
938988,988
938989,989
938990,990
938991,991
938992,992
938993,993
938994,994
938995,995
938996,996
938997,997
938998,998
938999,999
939000,0
939001,1
939002,2
939003,3
939004,4
939005,5
939006,6
939007,7
939008,8
939009,9
939010,10
939011,11
939012,12
939013,13
939014,14
939015,15
939016,16
939017,17
939018,18
939019,19
939020,20
939021,21
939022,22
939023,23
939024,24
939025,25
939026,26
939027,27
939028,28
939029,29
939030,30
939031,31
939032,32
939033,33
939034,34
939035,35
939036,36
939037,37
939038,38
939039,39
939040,40
939041,41
939042,42
939043,43
939044,44
939045,45
939046,46
939047,47
939048,48
939049,49
939050,50
939051,51
939052,52
939053,53
939054,54
939055,55
939056,56
939057,57
939058,58
939059,59
939060,60
939061,61
939062,62
939063,63
939064,64
939065,65
939066,66
939067,67
939068,68
939069,69
939070,70
939071,71
939072,72
939073,73
939074,74
939075,75
939076,76
939077,77
939078,78
939079,79
939080,80
939081,81
939082,82
939083,83
939084,84
939085,85
939086,86
939087,87
939088,88
939089,89
939090,90
939091,91
939092,92
939093,93
939094,94
939095,95
939096,96
939097,97
939098,98
939099,99
939100,100
939101,101
939102,102
939103,103
939104,104
939105,105
939106,106
939107,107
939108,108
939109,109
939110,110
939111,111
939112,112
939113,113
939114,114
939115,115
939116,116
939117,117
939118,118
939119,119
939120,120
939121,121
939122,122
939123,123
939124,124
939125,125
939126,126
939127,127
939128,128
939129,129
939130,130
939131,131
939132,132
939133,133
939134,134
939135,135
939136,136
939137,137
939138,138
939139,139
939140,140
939141,141
939142,142
939143,143
939144,144
939145,145
939146,146
939147,147
939148,148
939149,149
939150,150
939151,151
939152,152
939153,153
939154,154
939155,155
939156,156
939157,157
939158,158
939159,159
939160,160
939161,161
939162,162
939163,163
939164,164
939165,165
939166,166
939167,167
939168,168
939169,169
939170,170
939171,171
939172,172
939173,173
939174,174
939175,175
939176,176
939177,177
939178,178
939179,179
939180,180
939181,181
939182,182
939183,183
939184,184
939185,185
939186,186
939187,187
939188,188
939189,189
939190,190
939191,191
939192,192
939193,193
939194,194
939195,195
939196,196
939197,197
939198,198
939199,199
939200,200
939201,201
939202,202
939203,203
939204,204
939205,205
939206,206
939207,207
939208,208
939209,209
939210,210
939211,211
939212,212
939213,213
939214,214
939215,215
939216,216
939217,217
939218,218
939219,219
939220,220
939221,221
939222,222
939223,223
939224,224
939225,225
939226,226
939227,227
939228,228
939229,229
939230,230
939231,231
939232,232
939233,233
939234,234
939235,235
939236,236
939237,237
939238,238
939239,239
939240,240
939241,241
939242,242
939243,243
939244,244
939245,245
939246,246
939247,247
939248,248
939249,249
939250,250
939251,251
939252,252
939253,253
939254,254
939255,255
939256,256
939257,257
939258,258
939259,259
939260,260
939261,261
939262,262
939263,263
939264,264
939265,265
939266,266
939267,267
939268,268
939269,269
939270,270
939271,271
939272,272
939273,273
939274,274
939275,275
939276,276
939277,277
939278,278
939279,279
939280,280
939281,281
939282,282
939283,283
939284,284
939285,285
939286,286
939287,287
939288,288
939289,289
939290,290
939291,291
939292,292
939293,293
939294,294
939295,295
939296,296
939297,297
939298,298
939299,299
939300,300
939301,301
939302,302
939303,303
939304,304
939305,305
939306,306
939307,307
939308,308
939309,309
939310,310
939311,311
939312,312
939313,313
939314,314
939315,315
939316,316
939317,317
939318,318
939319,319
939320,320
939321,321
939322,322
939323,323
939324,324
939325,325
939326,326
939327,327
939328,328
939329,329
939330,330
939331,331
939332,332
939333,333
939334,334
939335,335
939336,336
939337,337
939338,338
939339,339
939340,340
939341,341
939342,342
939343,343
939344,344
939345,345
939346,346
939347,347
939348,348
939349,349
939350,350
939351,351
939352,352
939353,353
939354,354
939355,355
939356,356
939357,357
939358,358
939359,359
939360,360
939361,361
939362,362
939363,363
939364,364
939365,365
939366,366
939367,367
939368,368
939369,369
939370,370
939371,371
939372,372
939373,373
939374,374
939375,375
939376,376
939377,377
939378,378
939379,379
939380,380
939381,381
939382,382
939383,383
939384,384
939385,385
939386,386
939387,387
939388,388
939389,389
939390,390
939391,391
939392,392
939393,393
939394,394
939395,395
939396,396
939397,397
939398,398
939399,399
939400,400
939401,401
939402,402
939403,403
939404,404
939405,405
939406,406
939407,407
939408,408
939409,409
939410,410
939411,411
939412,412
939413,413
939414,414
939415,415
939416,416
939417,417
939418,418
939419,419
939420,420
939421,421
939422,422
939423,423
939424,424
939425,425
939426,426
939427,427
939428,428
939429,429
939430,430
939431,431
939432,432
939433,433
939434,434
939435,435
939436,436
939437,437
939438,438
939439,439
939440,440
939441,441
939442,442
939443,443
939444,444
939445,445
939446,446
939447,447
939448,448
939449,449
939450,450
939451,451
939452,452
939453,453
939454,454
939455,455
939456,456
939457,457
939458,458
939459,459
939460,460
939461,461
939462,462
939463,463
939464,464
939465,465
939466,466
939467,467
939468,468
939469,469
939470,470
939471,471
939472,472
939473,473
939474,474
939475,475
939476,476
939477,477
939478,478
939479,479
939480,480
939481,481
939482,482
939483,483
939484,484
939485,485
939486,486
939487,487
939488,488
939489,489
939490,490
939491,491
939492,492
939493,493
939494,494
939495,495
939496,496
939497,497
939498,498
939499,499
939500,500
939501,501
939502,502
939503,503
939504,504
939505,505
939506,506
939507,507
939508,508
939509,509
939510,510
939511,511
939512,512
939513,513
939514,514
939515,515
939516,516
939517,517
939518,518
939519,519
939520,520
939521,521
939522,522
939523,523
939524,524
939525,525
939526,526
939527,527
939528,528
939529,529
939530,530
939531,531
939532,532
939533,533
939534,534
939535,535
939536,536
939537,537
939538,538
939539,539
939540,540
939541,541
939542,542
939543,543
939544,544
939545,545
939546,546
939547,547
939548,548
939549,549
939550,550
939551,551
939552,552
939553,553
939554,554
939555,555
939556,556
939557,557
939558,558
939559,559
939560,560
939561,561
939562,562
939563,563
939564,564
939565,565
939566,566
939567,567
939568,568
939569,569
939570,570
939571,571
939572,572
939573,573
939574,574
939575,575
939576,576
939577,577
939578,578
939579,579
939580,580
939581,581
939582,582
939583,583
939584,584
939585,585
939586,586
939587,587
939588,588
939589,589
939590,590
939591,591
939592,592
939593,593
939594,594
939595,595
939596,596
939597,597
939598,598
939599,599
939600,600
939601,601
939602,602
939603,603
939604,604
939605,605
939606,606
939607,607
939608,608
939609,609
939610,610
939611,611
939612,612
939613,613
939614,614
939615,615
939616,616
939617,617
939618,618
939619,619
939620,620
939621,621
939622,622
939623,623
939624,624
939625,625
939626,626
939627,627
939628,628
939629,629
939630,630
939631,631
939632,632
939633,633
939634,634
939635,635
939636,636
939637,637
939638,638
939639,639
939640,640
939641,641
939642,642
939643,643
939644,644
939645,645
939646,646
939647,647
939648,648
939649,649
939650,650
939651,651
939652,652
939653,653
939654,654
939655,655
939656,656
939657,657
939658,658
939659,659
939660,660
939661,661
939662,662
939663,663
939664,664
939665,665
939666,666
939667,667
939668,668
939669,669
939670,670
939671,671
939672,672
939673,673
939674,674
939675,675
939676,676
939677,677
939678,678
939679,679
939680,680
939681,681
939682,682
939683,683
939684,684
939685,685
939686,686
939687,687
939688,688
939689,689
939690,690
939691,691
939692,692
939693,693
939694,694
939695,695
939696,696
939697,697
939698,698
939699,699
939700,700
939701,701
939702,702
939703,703
939704,704
939705,705
939706,706
939707,707
939708,708
939709,709
939710,710
939711,711
939712,712
939713,713
939714,714
939715,715
939716,716
939717,717
939718,718
939719,719
939720,720
939721,721
939722,722
939723,723
939724,724
939725,725
939726,726
939727,727
939728,728
939729,729
939730,730
939731,731
939732,732
939733,733
939734,734
939735,735
939736,736
939737,737
939738,738
939739,739
939740,740
939741,741
939742,742
939743,743
939744,744
939745,745
939746,746
939747,747
939748,748
939749,749
939750,750
939751,751
939752,752
939753,753
939754,754
939755,755
939756,756
939757,757
939758,758
939759,759
939760,760
939761,761
939762,762
939763,763
939764,764
939765,765
939766,766
939767,767
939768,768
939769,769
939770,770
939771,771
939772,772
939773,773
939774,774
939775,775
939776,776
939777,777
939778,778
939779,779
939780,780
939781,781
939782,782
939783,783
939784,784
939785,785
939786,786
939787,787
939788,788
939789,789
939790,790
939791,791
939792,792
939793,793
939794,794
939795,795
939796,796
939797,797
939798,798
939799,799
939800,800
939801,801
939802,802
939803,803
939804,804
939805,805
939806,806
939807,807
939808,808
939809,809
939810,810
939811,811
939812,812
939813,813
939814,814
939815,815
939816,816
939817,817
939818,818
939819,819
939820,820
939821,821
939822,822
939823,823
939824,824
939825,825
939826,826
939827,827
939828,828
939829,829
939830,830
939831,831
939832,832
939833,833
939834,834
939835,835
939836,836
939837,837
939838,838
939839,839
939840,840
939841,841
939842,842
939843,843
939844,844
939845,845
939846,846
939847,847
939848,848
939849,849
939850,850
939851,851
939852,852
939853,853
939854,854
939855,855
939856,856
939857,857
939858,858
939859,859
939860,860
939861,861
939862,862
939863,863
939864,864
939865,865
939866,866
939867,867
939868,868
939869,869
939870,870
939871,871
939872,872
939873,873
939874,874
939875,875
939876,876
939877,877
939878,878
939879,879
939880,880
939881,881
939882,882
939883,883
939884,884
939885,885
939886,886
939887,887
939888,888
939889,889
939890,890
939891,891
939892,892
939893,893
939894,894
939895,895
939896,896
939897,897
939898,898
939899,899
939900,900
939901,901
939902,902
939903,903
939904,904
939905,905
939906,906
939907,907
939908,908
939909,909
939910,910
939911,911
939912,912
939913,913
939914,914
939915,915
939916,916
939917,917
939918,918
939919,919
939920,920
939921,921
939922,922
939923,923
939924,924
939925,925
939926,926
939927,927
939928,928
939929,929
939930,930
939931,931
939932,932
939933,933
939934,934
939935,935
939936,936
939937,937
939938,938
939939,939
939940,940
939941,941
939942,942
939943,943
939944,944
939945,945
939946,946
939947,947
939948,948
939949,949
939950,950
939951,951
939952,952
939953,953
939954,954
939955,955
939956,956
939957,957
939958,958
939959,959
939960,960
939961,961
939962,962
939963,963
939964,964
939965,965
939966,966
939967,967
939968,968
939969,969
939970,970
939971,971
939972,972
939973,973
939974,974
939975,975
939976,976
939977,977
939978,978
939979,979
939980,980
939981,981
939982,982
939983,983
939984,984
939985,985
939986,986
939987,987
939988,988
939989,989
939990,990
939991,991
939992,992
939993,993
939994,994
939995,995
939996,996
939997,997
939998,998
939999,999
940000,0
940001,1
940002,2
940003,3
940004,4
940005,5
940006,6
940007,7
940008,8
940009,9
940010,10
940011,11
940012,12
940013,13
940014,14
940015,15
940016,16
940017,17
940018,18
940019,19
940020,20
940021,21
940022,22
940023,23
940024,24
940025,25
940026,26
940027,27
940028,28
940029,29
940030,30
940031,31
940032,32
940033,33
940034,34
940035,35
940036,36
940037,37
940038,38
940039,39
940040,40
940041,41
940042,42
940043,43
940044,44
940045,45
940046,46
940047,47
940048,48
940049,49
940050,50
940051,51
940052,52
940053,53
940054,54
940055,55
940056,56
940057,57
940058,58
940059,59
940060,60
940061,61
940062,62
940063,63
940064,64
940065,65
940066,66
940067,67
940068,68
940069,69
940070,70
940071,71
940072,72
940073,73
940074,74
940075,75
940076,76
940077,77
940078,78
940079,79
940080,80
940081,81
940082,82
940083,83
940084,84
940085,85
940086,86
940087,87
940088,88
940089,89
940090,90
940091,91
940092,92
940093,93
940094,94
940095,95
940096,96
940097,97
940098,98
940099,99
940100,100
940101,101
940102,102
940103,103
940104,104
940105,105
940106,106
940107,107
940108,108
940109,109
940110,110
940111,111
940112,112
940113,113
940114,114
940115,115
940116,116
940117,117
940118,118
940119,119
940120,120
940121,121
940122,122
940123,123
940124,124
940125,125
940126,126
940127,127
940128,128
940129,129
940130,130
940131,131
940132,132
940133,133
940134,134
940135,135
940136,136
940137,137
940138,138
940139,139
940140,140
940141,141
940142,142
940143,143
940144,144
940145,145
940146,146
940147,147
940148,148
940149,149
940150,150
940151,151
940152,152
940153,153
940154,154
940155,155
940156,156
940157,157
940158,158
940159,159
940160,160
940161,161
940162,162
940163,163
940164,164
940165,165
940166,166
940167,167
940168,168
940169,169
940170,170
940171,171
940172,172
940173,173
940174,174
940175,175
940176,176
940177,177
940178,178
940179,179
940180,180
940181,181
940182,182
940183,183
940184,184
940185,185
940186,186
940187,187
940188,188
940189,189
940190,190
940191,191
940192,192
940193,193
940194,194
940195,195
940196,196
940197,197
940198,198
940199,199
940200,200
940201,201
940202,202
940203,203
940204,204
940205,205
940206,206
940207,207
940208,208
940209,209
940210,210
940211,211
940212,212
940213,213
940214,214
940215,215
940216,216
940217,217
940218,218
940219,219
940220,220
940221,221
940222,222
940223,223
940224,224
940225,225
940226,226
940227,227
940228,228
940229,229
940230,230
940231,231
940232,232
940233,233
940234,234
940235,235
940236,236
940237,237
940238,238
940239,239
940240,240
940241,241
940242,242
940243,243
940244,244
940245,245
940246,246
940247,247
940248,248
940249,249
940250,250
940251,251
940252,252
940253,253
940254,254
940255,255
940256,256
940257,257
940258,258
940259,259
940260,260
940261,261
940262,262
940263,263
940264,264
940265,265
940266,266
940267,267
940268,268
940269,269
940270,270
940271,271
940272,272
940273,273
940274,274
940275,275
940276,276
940277,277
940278,278
940279,279
940280,280
940281,281
940282,282
940283,283
940284,284
940285,285
940286,286
940287,287
940288,288
940289,289
940290,290
940291,291
940292,292
940293,293
940294,294
940295,295
940296,296
940297,297
940298,298
940299,299
940300,300
940301,301
940302,302
940303,303
940304,304
940305,305
940306,306
940307,307
940308,308
940309,309
940310,310
940311,311
940312,312
940313,313
940314,314
940315,315
940316,316
940317,317
940318,318
940319,319
940320,320
940321,321
940322,322
940323,323
940324,324
940325,325
940326,326
940327,327
940328,328
940329,329
940330,330
940331,331
940332,332
940333,333
940334,334
940335,335
940336,336
940337,337
940338,338
940339,339
940340,340
940341,341
940342,342
940343,343
940344,344
940345,345
940346,346
940347,347
940348,348
940349,349
940350,350
940351,351
940352,352
940353,353
940354,354
940355,355
940356,356
940357,357
940358,358
940359,359
940360,360
940361,361
940362,362
940363,363
940364,364
940365,365
940366,366
940367,367
940368,368
940369,369
940370,370
940371,371
940372,372
940373,373
940374,374
940375,375
940376,376
940377,377
940378,378
940379,379
940380,380
940381,381
940382,382
940383,383
940384,384
940385,385
940386,386
940387,387
940388,388
940389,389
940390,390
940391,391
940392,392
940393,393
940394,394
940395,395
940396,396
940397,397
940398,398
940399,399
940400,400
940401,401
940402,402
940403,403
940404,404
940405,405
940406,406
940407,407
940408,408
940409,409
940410,410
940411,411
940412,412
940413,413
940414,414
940415,415
940416,416
940417,417
940418,418
940419,419
940420,420
940421,421
940422,422
940423,423
940424,424
940425,425
940426,426
940427,427
940428,428
940429,429
940430,430
940431,431
940432,432
940433,433
940434,434
940435,435
940436,436
940437,437
940438,438
940439,439
940440,440
940441,441
940442,442
940443,443
940444,444
940445,445
940446,446
940447,447
940448,448
940449,449
940450,450
940451,451
940452,452
940453,453
940454,454
940455,455
940456,456
940457,457
940458,458
940459,459
940460,460
940461,461
940462,462
940463,463
940464,464
940465,465
940466,466
940467,467
940468,468
940469,469
940470,470
940471,471
940472,472
940473,473
940474,474
940475,475
940476,476
940477,477
940478,478
940479,479
940480,480
940481,481
940482,482
940483,483
940484,484
940485,485
940486,486
940487,487
940488,488
940489,489
940490,490
940491,491
940492,492
940493,493
940494,494
940495,495
940496,496
940497,497
940498,498
940499,499
940500,500
940501,501
940502,502
940503,503
940504,504
940505,505
940506,506
940507,507
940508,508
940509,509
940510,510
940511,511
940512,512
940513,513
940514,514
940515,515
940516,516
940517,517
940518,518
940519,519
940520,520
940521,521
940522,522
940523,523
940524,524
940525,525
940526,526
940527,527
940528,528
940529,529
940530,530
940531,531
940532,532
940533,533
940534,534
940535,535
940536,536
940537,537
940538,538
940539,539
940540,540
940541,541
940542,542
940543,543
940544,544
940545,545
940546,546
940547,547
940548,548
940549,549
940550,550
940551,551
940552,552
940553,553
940554,554
940555,555
940556,556
940557,557
940558,558
940559,559
940560,560
940561,561
940562,562
940563,563
940564,564
940565,565
940566,566
940567,567
940568,568
940569,569
940570,570
940571,571
940572,572
940573,573
940574,574
940575,575
940576,576
940577,577
940578,578
940579,579
940580,580
940581,581
940582,582
940583,583
940584,584
940585,585
940586,586
940587,587
940588,588
940589,589
940590,590
940591,591
940592,592
940593,593
940594,594
940595,595
940596,596
940597,597
940598,598
940599,599
940600,600
940601,601
940602,602
940603,603
940604,604
940605,605
940606,606
940607,607
940608,608
940609,609
940610,610
940611,611
940612,612
940613,613
940614,614
940615,615
940616,616
940617,617
940618,618
940619,619
940620,620
940621,621
940622,622
940623,623
940624,624
940625,625
940626,626
940627,627
940628,628
940629,629
940630,630
940631,631
940632,632
940633,633
940634,634
940635,635
940636,636
940637,637
940638,638
940639,639
940640,640
940641,641
940642,642
940643,643
940644,644
940645,645
940646,646
940647,647
940648,648
940649,649
940650,650
940651,651
940652,652
940653,653
940654,654
940655,655
940656,656
940657,657
940658,658
940659,659
940660,660
940661,661
940662,662
940663,663
940664,664
940665,665
940666,666
940667,667
940668,668
940669,669
940670,670
940671,671
940672,672
940673,673
940674,674
940675,675
940676,676
940677,677
940678,678
940679,679
940680,680
940681,681
940682,682
940683,683
940684,684
940685,685
940686,686
940687,687
940688,688
940689,689
940690,690
940691,691
940692,692
940693,693
940694,694
940695,695
940696,696
940697,697
940698,698
940699,699
940700,700
940701,701
940702,702
940703,703
940704,704
940705,705
940706,706
940707,707
940708,708
940709,709
940710,710
940711,711
940712,712
940713,713
940714,714
940715,715
940716,716
940717,717
940718,718
940719,719
940720,720
940721,721
940722,722
940723,723
940724,724
940725,725
940726,726
940727,727
940728,728
940729,729
940730,730
940731,731
940732,732
940733,733
940734,734
940735,735
940736,736
940737,737
940738,738
940739,739
940740,740
940741,741
940742,742
940743,743
940744,744
940745,745
940746,746
940747,747
940748,748
940749,749
940750,750
940751,751
940752,752
940753,753
940754,754
940755,755
940756,756
940757,757
940758,758
940759,759
940760,760
940761,761
940762,762
940763,763
940764,764
940765,765
940766,766
940767,767
940768,768
940769,769
940770,770
940771,771
940772,772
940773,773
940774,774
940775,775
940776,776
940777,777
940778,778
940779,779
940780,780
940781,781
940782,782
940783,783
940784,784
940785,785
940786,786
940787,787
940788,788
940789,789
940790,790
940791,791
940792,792
940793,793
940794,794
940795,795
940796,796
940797,797
940798,798
940799,799
940800,800
940801,801
940802,802
940803,803
940804,804
940805,805
940806,806
940807,807
940808,808
940809,809
940810,810
940811,811
940812,812
940813,813
940814,814
940815,815
940816,816
940817,817
940818,818
940819,819
940820,820
940821,821
940822,822
940823,823
940824,824
940825,825
940826,826
940827,827
940828,828
940829,829
940830,830
940831,831
940832,832
940833,833
940834,834
940835,835
940836,836
940837,837
940838,838
940839,839
940840,840
940841,841
940842,842
940843,843
940844,844
940845,845
940846,846
940847,847
940848,848
940849,849
940850,850
940851,851
940852,852
940853,853
940854,854
940855,855
940856,856
940857,857
940858,858
940859,859
940860,860
940861,861
940862,862
940863,863
940864,864
940865,865
940866,866
940867,867
940868,868
940869,869
940870,870
940871,871
940872,872
940873,873
940874,874
940875,875
940876,876
940877,877
940878,878
940879,879
940880,880
940881,881
940882,882
940883,883
940884,884
940885,885
940886,886
940887,887
940888,888
940889,889
940890,890
940891,891
940892,892
940893,893
940894,894
940895,895
940896,896
940897,897
940898,898
940899,899
940900,900
940901,901
940902,902
940903,903
940904,904
940905,905
940906,906
940907,907
940908,908
940909,909
940910,910
940911,911
940912,912
940913,913
940914,914
940915,915
940916,916
940917,917
940918,918
940919,919
940920,920
940921,921
940922,922
940923,923
940924,924
940925,925
940926,926
940927,927
940928,928
940929,929
940930,930
940931,931
940932,932
940933,933
940934,934
940935,935
940936,936
940937,937
940938,938
940939,939
940940,940
940941,941
940942,942
940943,943
940944,944
940945,945
940946,946
940947,947
940948,948
940949,949
940950,950
940951,951
940952,952
940953,953
940954,954
940955,955
940956,956
940957,957
940958,958
940959,959
940960,960
940961,961
940962,962
940963,963
940964,964
940965,965
940966,966
940967,967
940968,968
940969,969
940970,970
940971,971
940972,972
940973,973
940974,974
940975,975
940976,976
940977,977
940978,978
940979,979
940980,980
940981,981
940982,982
940983,983
940984,984
940985,985
940986,986
940987,987
940988,988
940989,989
940990,990
940991,991
940992,992
940993,993
940994,994
940995,995
940996,996
940997,997
940998,998
940999,999
941000,0
941001,1
941002,2
941003,3
941004,4
941005,5
941006,6
941007,7
941008,8
941009,9
941010,10
941011,11
941012,12
941013,13
941014,14
941015,15
941016,16
941017,17
941018,18
941019,19
941020,20
941021,21
941022,22
941023,23
941024,24
941025,25
941026,26
941027,27
941028,28
941029,29
941030,30
941031,31
941032,32
941033,33
941034,34
941035,35
941036,36
941037,37
941038,38
941039,39
941040,40
941041,41
941042,42
941043,43
941044,44
941045,45
941046,46
941047,47
941048,48
941049,49
941050,50
941051,51
941052,52
941053,53
941054,54
941055,55
941056,56
941057,57
941058,58
941059,59
941060,60
941061,61
941062,62
941063,63
941064,64
941065,65
941066,66
941067,67
941068,68
941069,69
941070,70
941071,71
941072,72
941073,73
941074,74
941075,75
941076,76
941077,77
941078,78
941079,79
941080,80
941081,81
941082,82
941083,83
941084,84
941085,85
941086,86
941087,87
941088,88
941089,89
941090,90
941091,91
941092,92
941093,93
941094,94
941095,95
941096,96
941097,97
941098,98
941099,99
941100,100
941101,101
941102,102
941103,103
941104,104
941105,105
941106,106
941107,107
941108,108
941109,109
941110,110
941111,111
941112,112
941113,113
941114,114
941115,115
941116,116
941117,117
941118,118
941119,119
941120,120
941121,121
941122,122
941123,123
941124,124
941125,125
941126,126
941127,127
941128,128
941129,129
941130,130
941131,131
941132,132
941133,133
941134,134
941135,135
941136,136
941137,137
941138,138
941139,139
941140,140
941141,141
941142,142
941143,143
941144,144
941145,145
941146,146
941147,147
941148,148
941149,149
941150,150
941151,151
941152,152
941153,153
941154,154
941155,155
941156,156
941157,157
941158,158
941159,159
941160,160
941161,161
941162,162
941163,163
941164,164
941165,165
941166,166
941167,167
941168,168
941169,169
941170,170
941171,171
941172,172
941173,173
941174,174
941175,175
941176,176
941177,177
941178,178
941179,179
941180,180
941181,181
941182,182
941183,183
941184,184
941185,185
941186,186
941187,187
941188,188
941189,189
941190,190
941191,191
941192,192
941193,193
941194,194
941195,195
941196,196
941197,197
941198,198
941199,199
941200,200
941201,201
941202,202
941203,203
941204,204
941205,205
941206,206
941207,207
941208,208
941209,209
941210,210
941211,211
941212,212
941213,213
941214,214
941215,215
941216,216
941217,217
941218,218
941219,219
941220,220
941221,221
941222,222
941223,223
941224,224
941225,225
941226,226
941227,227
941228,228
941229,229
941230,230
941231,231
941232,232
941233,233
941234,234
941235,235
941236,236
941237,237
941238,238
941239,239
941240,240
941241,241
941242,242
941243,243
941244,244
941245,245
941246,246
941247,247
941248,248
941249,249
941250,250
941251,251
941252,252
941253,253
941254,254
941255,255
941256,256
941257,257
941258,258
941259,259
941260,260
941261,261
941262,262
941263,263
941264,264
941265,265
941266,266
941267,267
941268,268
941269,269
941270,270
941271,271
941272,272
941273,273
941274,274
941275,275
941276,276
941277,277
941278,278
941279,279
941280,280
941281,281
941282,282
941283,283
941284,284
941285,285
941286,286
941287,287
941288,288
941289,289
941290,290
941291,291
941292,292
941293,293
